13,2018-08-24,KLAX,21
14,2018-08-24,KLAX,21
15,2018-08-24,KLAX,29
16,2018-08-24,KLAX,28
17,2018-08-24,KLAX,28
18,2018-08-24,KLAX,34
19,2018-08-24,KLAX,20
20,2018-08-24,KLAX,18
21,2018-08-24,KLAX,27
22,2018-08-24,KLAX,7
23,2018-08-24,KLAX,6
00,2018-08-25,KLAX,5
01,2018-08-25,KLAX,5
02,2018-08-25,KLAX,7
03,2018-08-25,KLAX,2
04,2018-08-25,KLAX,8
05,2018-08-25,KLAX,3
06,2018-08-25,KLAX,12
07,2018-08-25,KLAX,2
08,2018-08-25,KLAX,8
09,2018-08-25,KLAX,2
11,2018-08-25,KLAX,2
13,2018-08-25,KLAX,4
14,2018-08-25,KLAX,5
15,2018-08-25,KLAX,12
16,2018-08-25,KLAX,13
17,2018-08-25,KLAX,16
18,2018-08-25,KLAX,13
19,2018-08-25,KLAX,9
20,2018-08-25,KLAX,13
21,2018-08-25,KLAX,12
22,2018-08-25,KLAX,13
23,2018-08-25,KLAX,6
00,2018-08-26,KLAX,6
01,2018-08-26,KLAX,4
02,2018-08-26,KLAX,7
03,2018-08-26,KLAX,5
04,2018-08-26,KLAX,5
05,2018-08-26,KLAX,6
06,2018-08-26,KLAX,10
07,2018-08-26,KLAX,7
08,2018-08-26,KLAX,9
09,2018-08-26,KLAX,2
11,2018-08-26,KLAX,2
12,2018-08-26,KLAX,1
13,2018-08-26,KLAX,3
14,2018-08-26,KLAX,6
15,2018-08-26,KLAX,12
16,2018-08-26,KLAX,10
17,2018-08-26,KLAX,17
18,2018-08-26,KLAX,12
19,2018-08-26,KLAX,7
20,2018-08-26,KLAX,12
21,2018-08-26,KLAX,15
22,2018-08-26,KLAX,12
23,2018-08-26,KLAX,15
00,2018-08-27,KLAX,10
01,2018-08-27,KLAX,8
02,2018-08-27,KLAX,11
03,2018-08-27,KLAX,10
04,2018-08-27,KLAX,12
05,2018-08-27,KLAX,13
06,2018-08-27,KLAX,12
07,2018-08-27,KLAX,13
08,2018-08-27,KLAX,12
09,2018-08-27,KLAX,4
11,2018-08-27,KLAX,2
12,2018-08-27,KLAX,4
13,2018-08-27,KLAX,10
14,2018-08-27,KLAX,14
15,2018-08-27,KLAX,20
16,2018-08-27,KLAX,21
17,2018-08-27,KLAX,24
18,2018-08-27,KLAX,18
19,2018-08-27,KLAX,23
20,2018-08-27,KLAX,23
21,2018-08-27,KLAX,24
22,2018-08-27,KLAX,20
23,2018-08-27,KLAX,25
00,2018-08-28,KLAX,21
01,2018-08-28,KLAX,24
02,2018-08-28,KLAX,28
03,2018-08-28,KLAX,29
04,2018-08-28,KLAX,17
05,2018-08-28,KLAX,21
06,2018-08-28,KLAX,32
07,2018-08-28,KLAX,25
08,2018-08-28,KLAX,14
09,2018-08-28,KLAX,4
10,2018-08-28,KLAX,2
11,2018-08-28,KLAX,4
12,2018-08-28,KLAX,5
13,2018-08-28,KLAX,26
14,2018-08-28,KLAX,28
15,2018-08-28,KLAX,32
16,2018-08-28,KLAX,34
17,2018-08-28,KLAX,34
18,2018-08-28,KLAX,32
19,2018-08-28,KLAX,28
20,2018-08-28,KLAX,43
21,2018-08-28,KLAX,28
22,2018-08-28,KLAX,32
23,2018-08-28,KLAX,25
00,2018-08-29,KLAX,34
01,2018-08-29,KLAX,20
02,2018-08-29,KLAX,18
03,2018-08-29,KLAX,25
04,2018-08-29,KLAX,25
05,2018-08-29,KLAX,22
06,2018-08-29,KLAX,32
07,2018-08-29,KLAX,26
08,2018-08-29,KLAX,19
09,2018-08-29,KLAX,7
10,2018-08-29,KLAX,1
11,2018-08-29,KLAX,3
12,2018-08-29,KLAX,10
13,2018-08-29,KLAX,33
14,2018-08-29,KLAX,31
15,2018-08-29,KLAX,42
16,2018-08-29,KLAX,41
17,2018-08-29,KLAX,31
18,2018-08-29,KLAX,31
19,2018-08-29,KLAX,40
20,2018-08-29,KLAX,33
21,2018-08-29,KLAX,35
22,2018-08-29,KLAX,24
23,2018-08-29,KLAX,19
00,2018-08-30,KLAX,22
01,2018-08-30,KLAX,23
02,2018-08-30,KLAX,17
03,2018-08-30,KLAX,24
04,2018-08-30,KLAX,24
05,2018-08-30,KLAX,17
06,2018-08-30,KLAX,29
07,2018-08-30,KLAX,15
08,2018-08-30,KLAX,8
09,2018-08-30,KLAX,2
11,2018-08-30,KLAX,1
12,2018-08-30,KLAX,3
13,2018-08-30,KLAX,19
14,2018-08-30,KLAX,25
15,2018-08-30,KLAX,29
16,2018-08-30,KLAX,22
17,2018-08-30,KLAX,24
18,2018-08-30,KLAX,27
19,2018-08-30,KLAX,17
20,2018-08-30,KLAX,14
21,2018-08-30,KLAX,11
22,2018-08-30,KLAX,9
23,2018-08-30,KLAX,1
00,2018-09-01,KLAX,5
01,2018-09-01,KLAX,3
02,2018-09-01,KLAX,4
03,2018-09-01,KLAX,4
04,2018-09-01,KLAX,1
05,2018-09-01,KLAX,7
06,2018-09-01,KLAX,4
07,2018-09-01,KLAX,5
08,2018-09-01,KLAX,6
09,2018-09-01,KLAX,2
13,2018-09-01,KLAX,4
14,2018-09-01,KLAX,6
15,2018-09-01,KLAX,12
16,2018-09-01,KLAX,11
17,2018-09-01,KLAX,17
18,2018-09-01,KLAX,10
19,2018-09-01,KLAX,12
20,2018-09-01,KLAX,17
21,2018-09-01,KLAX,15
22,2018-09-01,KLAX,12
23,2018-09-01,KLAX,12
00,2018-09-02,KLAX,13
01,2018-09-02,KLAX,11
02,2018-09-02,KLAX,13
03,2018-09-02,KLAX,9
04,2018-09-02,KLAX,6
05,2018-09-02,KLAX,9
06,2018-09-02,KLAX,10
07,2018-09-02,KLAX,10
08,2018-09-02,KLAX,11
09,2018-09-02,KLAX,4
12,2018-09-02,KLAX,2
13,2018-09-02,KLAX,7
14,2018-09-02,KLAX,14
15,2018-09-02,KLAX,29
16,2018-09-02,KLAX,22
17,2018-09-02,KLAX,25
18,2018-09-02,KLAX,22
19,2018-09-02,KLAX,18
20,2018-09-02,KLAX,23
21,2018-09-02,KLAX,25
22,2018-09-02,KLAX,17
23,2018-09-02,KLAX,20
00,2018-09-03,KLAX,19
01,2018-09-03,KLAX,13
02,2018-09-03,KLAX,19
03,2018-09-03,KLAX,24
04,2018-09-03,KLAX,18
05,2018-09-03,KLAX,21
06,2018-09-03,KLAX,20
07,2018-09-03,KLAX,24
08,2018-09-03,KLAX,12
09,2018-09-03,KLAX,5
12,2018-09-03,KLAX,2
13,2018-09-03,KLAX,18
14,2018-09-03,KLAX,19
15,2018-09-03,KLAX,38
16,2018-09-03,KLAX,25
17,2018-09-03,KLAX,28
18,2018-09-03,KLAX,36
19,2018-09-03,KLAX,25
20,2018-09-03,KLAX,22
21,2018-09-03,KLAX,32
22,2018-09-03,KLAX,20
23,2018-09-03,KLAX,14
00,2018-09-04,KLAX,24
01,2018-09-04,KLAX,22
02,2018-09-04,KLAX,13
03,2018-09-04,KLAX,8
04,2018-09-04,KLAX,19
05,2018-09-04,KLAX,13
06,2018-09-04,KLAX,20
07,2018-09-04,KLAX,11
08,2018-09-04,KLAX,8
10,2018-09-04,KLAX,1
11,2018-09-04,KLAX,1
12,2018-09-04,KLAX,4
13,2018-09-04,KLAX,21
14,2018-09-04,KLAX,16
15,2018-09-04,KLAX,19
16,2018-09-04,KLAX,17
17,2018-09-04,KLAX,12
18,2018-09-04,KLAX,10
19,2018-09-04,KLAX,18
20,2018-09-04,KLAX,10
21,2018-09-04,KLAX,7
22,2018-09-04,KLAX,3
23,2018-09-04,KLAX,1
00,2018-09-06,KLAX,14
01,2018-09-06,KLAX,18
02,2018-09-06,KLAX,10
03,2018-09-06,KLAX,11
04,2018-09-06,KLAX,17
05,2018-09-06,KLAX,14
06,2018-09-06,KLAX,19
07,2018-09-06,KLAX,13
08,2018-09-06,KLAX,8
09,2018-09-06,KLAX,2
10,2018-09-06,KLAX,2
11,2018-09-06,KLAX,1
12,2018-09-06,KLAX,1
13,2018-09-06,KLAX,16
14,2018-09-06,KLAX,17
15,2018-09-06,KLAX,20
16,2018-09-06,KLAX,21
17,2018-09-06,KLAX,29
18,2018-09-06,KLAX,23
19,2018-09-06,KLAX,26
20,2018-09-06,KLAX,28
21,2018-09-06,KLAX,29
22,2018-09-06,KLAX,30
23,2018-09-06,KLAX,32
00,2018-09-07,KLAX,35
01,2018-09-07,KLAX,25
02,2018-09-07,KLAX,26
03,2018-09-07,KLAX,36
04,2018-09-07,KLAX,27
05,2018-09-07,KLAX,26
06,2018-09-07,KLAX,36
07,2018-09-07,KLAX,38
08,2018-09-07,KLAX,13
09,2018-09-07,KLAX,9
10,2018-09-07,KLAX,1
11,2018-09-07,KLAX,2
12,2018-09-07,KLAX,7
13,2018-09-07,KLAX,32
14,2018-09-07,KLAX,35
15,2018-09-07,KLAX,47
16,2018-09-07,KLAX,38
17,2018-09-07,KLAX,36
18,2018-09-07,KLAX,40
19,2018-09-07,KLAX,45
20,2018-09-07,KLAX,32
21,2018-09-07,KLAX,25
22,2018-09-07,KLAX,29
23,2018-09-07,KLAX,18
00,2018-09-08,KLAX,28
01,2018-09-08,KLAX,19
02,2018-09-08,KLAX,20
03,2018-09-08,KLAX,20
04,2018-09-08,KLAX,20
05,2018-09-08,KLAX,20
06,2018-09-08,KLAX,28
07,2018-09-08,KLAX,23
08,2018-09-08,KLAX,11
09,2018-09-08,KLAX,1
10,2018-09-08,KLAX,2
11,2018-09-08,KLAX,1
12,2018-09-08,KLAX,2
13,2018-09-08,KLAX,21
14,2018-09-08,KLAX,24
15,2018-09-08,KLAX,30
16,2018-09-08,KLAX,40
17,2018-09-08,KLAX,39
18,2018-09-08,KLAX,26
19,2018-09-08,KLAX,36
20,2018-09-08,KLAX,26
21,2018-09-08,KLAX,21
22,2018-09-08,KLAX,29
23,2018-09-08,KLAX,22
00,2018-09-09,KLAX,18
01,2018-09-09,KLAX,12
02,2018-09-09,KLAX,14
03,2018-09-09,KLAX,21
04,2018-09-09,KLAX,18
05,2018-09-09,KLAX,18
06,2018-09-09,KLAX,15
07,2018-09-09,KLAX,17
08,2018-09-09,KLAX,13
09,2018-09-09,KLAX,3
10,2018-09-09,KLAX,3
11,2018-09-09,KLAX,1
12,2018-09-09,KLAX,4
13,2018-09-09,KLAX,19
14,2018-09-09,KLAX,25
15,2018-09-09,KLAX,41
16,2018-09-09,KLAX,34
17,2018-09-09,KLAX,25
18,2018-09-09,KLAX,33
19,2018-09-09,KLAX,34
20,2018-09-09,KLAX,32
21,2018-09-09,KLAX,28
22,2018-09-09,KLAX,24
23,2018-09-09,KLAX,11
00,2018-09-10,KLAX,22
01,2018-09-10,KLAX,15
02,2018-09-10,KLAX,10
03,2018-09-10,KLAX,14
04,2018-09-10,KLAX,18
05,2018-09-10,KLAX,18
06,2018-09-10,KLAX,18
07,2018-09-10,KLAX,16
08,2018-09-10,KLAX,14
09,2018-09-10,KLAX,3
10,2018-09-10,KLAX,1
12,2018-09-10,KLAX,2
13,2018-09-10,KLAX,14
14,2018-09-10,KLAX,19
15,2018-09-10,KLAX,36
16,2018-09-10,KLAX,27
17,2018-09-10,KLAX,21
18,2018-09-10,KLAX,28
19,2018-09-10,KLAX,32
20,2018-09-10,KLAX,39
21,2018-09-10,KLAX,20
22,2018-09-10,KLAX,30
23,2018-09-10,KLAX,32
00,2018-09-11,KLAX,40
01,2018-09-11,KLAX,40
02,2018-09-11,KLAX,32
03,2018-09-11,KLAX,28
04,2018-09-11,KLAX,28
05,2018-09-11,KLAX,27
06,2018-09-11,KLAX,33
07,2018-09-11,KLAX,26
08,2018-09-11,KLAX,15
09,2018-09-11,KLAX,5
10,2018-09-11,KLAX,3
11,2018-09-11,KLAX,5
12,2018-09-11,KLAX,11
13,2018-09-11,KLAX,37
14,2018-09-11,KLAX,34
15,2018-09-11,KLAX,50
16,2018-09-11,KLAX,35
17,2018-09-11,KLAX,39
18,2018-09-11,KLAX,38
19,2018-09-11,KLAX,34
20,2018-09-11,KLAX,27
21,2018-09-11,KLAX,25
22,2018-09-11,KLAX,24
23,2018-09-11,KLAX,11
00,2018-09-12,KLAX,21
01,2018-09-12,KLAX,15
02,2018-09-12,KLAX,9
03,2018-09-12,KLAX,10
04,2018-09-12,KLAX,11
05,2018-09-12,KLAX,9
06,2018-09-12,KLAX,13
07,2018-09-12,KLAX,8
08,2018-09-12,KLAX,8
09,2018-09-12,KLAX,2
10,2018-09-12,KLAX,1
11,2018-09-12,KLAX,1
12,2018-09-12,KLAX,5
13,2018-09-12,KLAX,17
14,2018-09-12,KLAX,14
15,2018-09-12,KLAX,22
16,2018-09-12,KLAX,19
17,2018-09-12,KLAX,18
18,2018-09-12,KLAX,21
19,2018-09-12,KLAX,18
20,2018-09-12,KLAX,21
21,2018-09-12,KLAX,15
22,2018-09-12,KLAX,15
23,2018-09-12,KLAX,18
00,2018-09-13,KLAX,12
01,2018-09-13,KLAX,12
02,2018-09-13,KLAX,9
03,2018-09-13,KLAX,11
04,2018-09-13,KLAX,9
05,2018-09-13,KLAX,15
06,2018-09-13,KLAX,10
07,2018-09-13,KLAX,13
08,2018-09-13,KLAX,9
09,2018-09-13,KLAX,3
11,2018-09-13,KLAX,1
12,2018-09-13,KLAX,2
13,2018-09-13,KLAX,9
14,2018-09-13,KLAX,18
15,2018-09-13,KLAX,24
16,2018-09-13,KLAX,19
17,2018-09-13,KLAX,22
18,2018-09-13,KLAX,20
19,2018-09-13,KLAX,23
20,2018-09-13,KLAX,19
21,2018-09-13,KLAX,17
22,2018-09-13,KLAX,18
23,2018-09-13,KLAX,20
00,2018-09-14,KLAX,15
01,2018-09-14,KLAX,18
02,2018-09-14,KLAX,17
03,2018-09-14,KLAX,13
04,2018-09-14,KLAX,14
05,2018-09-14,KLAX,20
06,2018-09-14,KLAX,21
07,2018-09-14,KLAX,13
08,2018-09-14,KLAX,11
09,2018-09-14,KLAX,5
10,2018-09-14,KLAX,3
12,2018-09-14,KLAX,7
13,2018-09-14,KLAX,10
14,2018-09-14,KLAX,13
15,2018-09-14,KLAX,27
16,2018-09-14,KLAX,19
17,2018-09-14,KLAX,25
18,2018-09-14,KLAX,19
19,2018-09-14,KLAX,29
20,2018-09-14,KLAX,21
21,2018-09-14,KLAX,15
22,2018-09-14,KLAX,19
23,2018-09-14,KLAX,6
00,2018-09-15,KLAX,9
01,2018-09-15,KLAX,8
02,2018-09-15,KLAX,11
03,2018-09-15,KLAX,6
04,2018-09-15,KLAX,6
05,2018-09-15,KLAX,7
06,2018-09-15,KLAX,13
07,2018-09-15,KLAX,11
08,2018-09-15,KLAX,6
11,2018-09-15,KLAX,1
12,2018-09-15,KLAX,2
13,2018-09-15,KLAX,5
14,2018-09-15,KLAX,12
15,2018-09-15,KLAX,17
16,2018-09-15,KLAX,13
17,2018-09-15,KLAX,15
18,2018-09-15,KLAX,13
19,2018-09-15,KLAX,8
20,2018-09-15,KLAX,14
21,2018-09-15,KLAX,14
22,2018-09-15,KLAX,14
23,2018-09-15,KLAX,13
00,2018-09-16,KLAX,11
01,2018-09-16,KLAX,10
02,2018-09-16,KLAX,5
03,2018-09-16,KLAX,8
04,2018-09-16,KLAX,6
05,2018-09-16,KLAX,7
06,2018-09-16,KLAX,7
07,2018-09-16,KLAX,8
08,2018-09-16,KLAX,6
09,2018-09-16,KLAX,3
10,2018-09-16,KLAX,3
11,2018-09-16,KLAX,1
13,2018-09-16,KLAX,4
14,2018-09-16,KLAX,8
15,2018-09-16,KLAX,23
16,2018-09-16,KLAX,11
17,2018-09-16,KLAX,12
18,2018-09-16,KLAX,17
19,2018-09-16,KLAX,11
20,2018-09-16,KLAX,17
21,2018-09-16,KLAX,17
22,2018-09-16,KLAX,16
23,2018-09-16,KLAX,9
00,2018-09-17,KLAX,13
01,2018-09-17,KLAX,24
02,2018-09-17,KLAX,11
03,2018-09-17,KLAX,13
04,2018-09-17,KLAX,12
05,2018-09-17,KLAX,15
06,2018-09-17,KLAX,15
07,2018-09-17,KLAX,15
08,2018-09-17,KLAX,7
09,2018-09-17,KLAX,2
10,2018-09-17,KLAX,1
11,2018-09-17,KLAX,2
12,2018-09-17,KLAX,2
13,2018-09-17,KLAX,24
14,2018-09-17,KLAX,20
15,2018-09-17,KLAX,25
16,2018-09-17,KLAX,20
17,2018-09-17,KLAX,26
18,2018-09-17,KLAX,23
19,2018-09-17,KLAX,31
20,2018-09-17,KLAX,17
21,2018-09-17,KLAX,20
22,2018-09-17,KLAX,23
23,2018-09-17,KLAX,27
00,2018-09-18,KLAX,18
01,2018-09-18,KLAX,19
02,2018-09-18,KLAX,22
03,2018-09-18,KLAX,17
04,2018-09-18,KLAX,17
05,2018-09-18,KLAX,26
06,2018-09-18,KLAX,23
07,2018-09-18,KLAX,15
08,2018-09-18,KLAX,12
09,2018-09-18,KLAX,5
10,2018-09-18,KLAX,2
11,2018-09-18,KLAX,2
12,2018-09-18,KLAX,3
13,2018-09-18,KLAX,17
14,2018-09-18,KLAX,24
15,2018-09-18,KLAX,36
16,2018-09-18,KLAX,21
17,2018-09-18,KLAX,34
18,2018-09-18,KLAX,25
19,2018-09-18,KLAX,25
20,2018-09-18,KLAX,22
21,2018-09-18,KLAX,14
22,2018-09-18,KLAX,14
23,2018-09-18,KLAX,18
00,2018-09-19,KLAX,8
01,2018-09-19,KLAX,15
02,2018-09-19,KLAX,10
03,2018-09-19,KLAX,8
04,2018-09-19,KLAX,11
05,2018-09-19,KLAX,4
06,2018-09-19,KLAX,12
07,2018-09-19,KLAX,12
08,2018-09-19,KLAX,7
09,2018-09-19,KLAX,4
11,2018-09-19,KLAX,2
12,2018-09-19,KLAX,6
13,2018-09-19,KLAX,10
14,2018-09-19,KLAX,14
15,2018-09-19,KLAX,17
16,2018-09-19,KLAX,16
17,2018-09-19,KLAX,13
18,2018-09-19,KLAX,26
19,2018-09-19,KLAX,20
20,2018-09-19,KLAX,20
21,2018-09-19,KLAX,20
22,2018-09-19,KLAX,14
23,2018-09-19,KLAX,11
00,2018-09-20,KLAX,14
01,2018-09-20,KLAX,14
02,2018-09-20,KLAX,7
03,2018-09-20,KLAX,10
04,2018-09-20,KLAX,9
05,2018-09-20,KLAX,11
06,2018-09-20,KLAX,14
07,2018-09-20,KLAX,7
08,2018-09-20,KLAX,7
09,2018-09-20,KLAX,3
10,2018-09-20,KLAX,1
12,2018-09-20,KLAX,3
13,2018-09-20,KLAX,19
14,2018-09-20,KLAX,12
15,2018-09-20,KLAX,20
16,2018-09-20,KLAX,12
17,2018-09-20,KLAX,20
18,2018-09-20,KLAX,21
19,2018-09-20,KLAX,18
20,2018-09-20,KLAX,18
21,2018-09-20,KLAX,16
22,2018-09-20,KLAX,12
23,2018-09-20,KLAX,14
00,2018-09-21,KLAX,16
01,2018-09-21,KLAX,10
02,2018-09-21,KLAX,13
03,2018-09-21,KLAX,15
04,2018-09-21,KLAX,10
05,2018-09-21,KLAX,13
06,2018-09-21,KLAX,9
07,2018-09-21,KLAX,12
08,2018-09-21,KLAX,12
09,2018-09-21,KLAX,7
11,2018-09-21,KLAX,4
12,2018-09-21,KLAX,3
13,2018-09-21,KLAX,6
14,2018-09-21,KLAX,16
15,2018-09-21,KLAX,24
16,2018-09-21,KLAX,25
17,2018-09-21,KLAX,22
18,2018-09-21,KLAX,27
19,2018-09-21,KLAX,19
20,2018-09-21,KLAX,20
21,2018-09-21,KLAX,25
22,2018-09-21,KLAX,24
23,2018-09-21,KLAX,28
00,2018-09-22,KLAX,29
01,2018-09-22,KLAX,21
02,2018-09-22,KLAX,19
03,2018-09-22,KLAX,26
04,2018-09-22,KLAX,20
05,2018-09-22,KLAX,18
06,2018-09-22,KLAX,34
07,2018-09-22,KLAX,23
08,2018-09-22,KLAX,12
09,2018-09-22,KLAX,4
10,2018-09-22,KLAX,1
11,2018-09-22,KLAX,2
12,2018-09-22,KLAX,3
13,2018-09-22,KLAX,20
14,2018-09-22,KLAX,25
15,2018-09-22,KLAX,30
16,2018-09-22,KLAX,38
17,2018-09-22,KLAX,29
18,2018-09-22,KLAX,32
19,2018-09-22,KLAX,24
20,2018-09-22,KLAX,24
21,2018-09-22,KLAX,24
22,2018-09-22,KLAX,16
23,2018-09-22,KLAX,23
00,2018-09-23,KLAX,15
01,2018-09-23,KLAX,18
02,2018-09-23,KLAX,11
03,2018-09-23,KLAX,13
04,2018-09-23,KLAX,13
05,2018-09-23,KLAX,10
06,2018-09-23,KLAX,15
07,2018-09-23,KLAX,11
08,2018-09-23,KLAX,6
09,2018-09-23,KLAX,3
10,2018-09-23,KLAX,2
11,2018-09-23,KLAX,1
12,2018-09-23,KLAX,3
13,2018-09-23,KLAX,13
14,2018-09-23,KLAX,18
15,2018-09-23,KLAX,18
16,2018-09-23,KLAX,19
17,2018-09-23,KLAX,13
18,2018-09-23,KLAX,13
19,2018-09-23,KLAX,16
20,2018-09-23,KLAX,8
21,2018-09-23,KLAX,11
22,2018-09-23,KLAX,7
00,2018-09-25,KLAX,28
01,2018-09-25,KLAX,18
02,2018-09-25,KLAX,13
03,2018-09-25,KLAX,16
04,2018-09-25,KLAX,21
05,2018-09-25,KLAX,13
06,2018-09-25,KLAX,28
07,2018-09-25,KLAX,13
08,2018-09-25,KLAX,9
09,2018-09-25,KLAX,3
10,2018-09-25,KLAX,1
11,2018-09-25,KLAX,1
12,2018-09-25,KLAX,9
13,2018-09-25,KLAX,22
14,2018-09-25,KLAX,18
15,2018-09-25,KLAX,33
16,2018-09-25,KLAX,20
17,2018-09-25,KLAX,26
18,2018-09-25,KLAX,17
19,2018-09-25,KLAX,35
20,2018-09-25,KLAX,31
21,2018-09-25,KLAX,19
22,2018-09-25,KLAX,23
23,2018-09-25,KLAX,11
00,2018-09-26,KLAX,23
01,2018-09-26,KLAX,25
02,2018-09-26,KLAX,18
03,2018-09-26,KLAX,12
04,2018-09-26,KLAX,22
05,2018-09-26,KLAX,12
06,2018-09-26,KLAX,22
07,2018-09-26,KLAX,21
08,2018-09-26,KLAX,9
09,2018-09-26,KLAX,2
10,2018-09-26,KLAX,1
11,2018-09-26,KLAX,4
12,2018-09-26,KLAX,7
13,2018-09-26,KLAX,14
14,2018-09-26,KLAX,22
15,2018-09-26,KLAX,32
16,2018-09-26,KLAX,23
17,2018-09-26,KLAX,33
18,2018-09-26,KLAX,23
19,2018-09-26,KLAX,26
20,2018-09-26,KLAX,33
21,2018-09-26,KLAX,25
22,2018-09-26,KLAX,29
23,2018-09-26,KLAX,28
00,2018-09-27,KLAX,32
01,2018-09-27,KLAX,28
02,2018-09-27,KLAX,24
03,2018-09-27,KLAX,25
04,2018-09-27,KLAX,24
05,2018-09-27,KLAX,27
06,2018-09-27,KLAX,21
07,2018-09-27,KLAX,29
08,2018-09-27,KLAX,14
09,2018-09-27,KLAX,3
10,2018-09-27,KLAX,2
11,2018-09-27,KLAX,1
12,2018-09-27,KLAX,4
13,2018-09-27,KLAX,28
14,2018-09-27,KLAX,33
15,2018-09-27,KLAX,42
16,2018-09-27,KLAX,27
17,2018-09-27,KLAX,39
18,2018-09-27,KLAX,35
19,2018-09-27,KLAX,36
20,2018-09-27,KLAX,27
21,2018-09-27,KLAX,32
22,2018-09-27,KLAX,26
23,2018-09-27,KLAX,17
00,2018-09-28,KLAX,15
01,2018-09-28,KLAX,16
02,2018-09-28,KLAX,12
03,2018-09-28,KLAX,13
04,2018-09-28,KLAX,10
05,2018-09-28,KLAX,17
06,2018-09-28,KLAX,20
07,2018-09-28,KLAX,26
08,2018-09-28,KLAX,10
09,2018-09-28,KLAX,2
11,2018-09-28,KLAX,1
12,2018-09-28,KLAX,4
13,2018-09-28,KLAX,14
14,2018-09-28,KLAX,17
15,2018-09-28,KLAX,24
16,2018-09-28,KLAX,22
17,2018-09-28,KLAX,25
18,2018-09-28,KLAX,27
19,2018-09-28,KLAX,25
20,2018-09-28,KLAX,30
21,2018-09-28,KLAX,25
22,2018-09-28,KLAX,16
23,2018-09-28,KLAX,21
00,2018-09-29,KLAX,18
01,2018-09-29,KLAX,24
02,2018-09-29,KLAX,15
03,2018-09-29,KLAX,18
04,2018-09-29,KLAX,21
05,2018-09-29,KLAX,17
06,2018-09-29,KLAX,19
07,2018-09-29,KLAX,16
08,2018-09-29,KLAX,10
09,2018-09-29,KLAX,2
10,2018-09-29,KLAX,1
11,2018-09-29,KLAX,1
12,2018-09-29,KLAX,1
13,2018-09-29,KLAX,12
14,2018-09-29,KLAX,15
15,2018-09-29,KLAX,29
16,2018-09-29,KLAX,27
17,2018-09-29,KLAX,25
18,2018-09-29,KLAX,32
19,2018-09-29,KLAX,17
20,2018-09-29,KLAX,21
21,2018-09-29,KLAX,24
22,2018-09-29,KLAX,22
23,2018-09-29,KLAX,13
00,2018-09-30,KLAX,18
01,2018-09-30,KLAX,11
02,2018-09-30,KLAX,10
03,2018-09-30,KLAX,7
04,2018-09-30,KLAX,15
05,2018-09-30,KLAX,13
06,2018-09-30,KLAX,19
07,2018-09-30,KLAX,14
08,2018-09-30,KLAX,5
09,2018-09-30,KLAX,5
10,2018-09-30,KLAX,1
11,2018-09-30,KLAX,1
12,2018-09-30,KLAX,3
13,2018-09-30,KLAX,10
14,2018-09-30,KLAX,18
15,2018-09-30,KLAX,35
16,2018-09-30,KLAX,19
17,2018-09-30,KLAX,26
18,2018-09-30,KLAX,23
19,2018-09-30,KLAX,19
20,2018-09-30,KLAX,18
21,2018-09-30,KLAX,16
22,2018-09-30,KLAX,15
23,2018-09-30,KLAX,9
00,2018-10-01,KLAX,9
01,2018-10-01,KLAX,10
02,2018-10-01,KLAX,8
03,2018-10-01,KLAX,8
04,2018-10-01,KLAX,10
05,2018-10-01,KLAX,9
06,2018-10-01,KLAX,12
07,2018-10-01,KLAX,7
08,2018-10-01,KLAX,8
09,2018-10-01,KLAX,5
10,2018-10-01,KLAX,2
11,2018-10-01,KLAX,2
12,2018-10-01,KLAX,4
13,2018-10-01,KLAX,9
14,2018-10-01,KLAX,13
15,2018-10-01,KLAX,16
16,2018-10-01,KLAX,17
17,2018-10-01,KLAX,20
18,2018-10-01,KLAX,19
19,2018-10-01,KLAX,16
20,2018-10-01,KLAX,18
21,2018-10-01,KLAX,11
22,2018-10-01,KLAX,13
23,2018-10-01,KLAX,14
00,2018-10-02,KLAX,18
01,2018-10-02,KLAX,16
02,2018-10-02,KLAX,9
03,2018-10-02,KLAX,17
04,2018-10-02,KLAX,14
05,2018-10-02,KLAX,11
06,2018-10-02,KLAX,21
07,2018-10-02,KLAX,14
08,2018-10-02,KLAX,12
09,2018-10-02,KLAX,4
11,2018-10-02,KLAX,1
12,2018-10-02,KLAX,4
13,2018-10-02,KLAX,21
14,2018-10-02,KLAX,22
15,2018-10-02,KLAX,24
16,2018-10-02,KLAX,18
17,2018-10-02,KLAX,14
18,2018-10-02,KLAX,23
19,2018-10-02,KLAX,22
20,2018-10-02,KLAX,25
21,2018-10-02,KLAX,25
22,2018-10-02,KLAX,22
23,2018-10-02,KLAX,21
00,2018-10-03,KLAX,29
01,2018-10-03,KLAX,28
02,2018-10-03,KLAX,18
03,2018-10-03,KLAX,19
04,2018-10-03,KLAX,29
05,2018-10-03,KLAX,22
06,2018-10-03,KLAX,32
07,2018-10-03,KLAX,23
08,2018-10-03,KLAX,14
09,2018-10-03,KLAX,5
10,2018-10-03,KLAX,1
11,2018-10-03,KLAX,5
12,2018-10-03,KLAX,6
13,2018-10-03,KLAX,34
14,2018-10-03,KLAX,35
15,2018-10-03,KLAX,46
16,2018-10-03,KLAX,39
17,2018-10-03,KLAX,33
18,2018-10-03,KLAX,33
19,2018-10-03,KLAX,33
20,2018-10-03,KLAX,21
21,2018-10-03,KLAX,23
22,2018-10-03,KLAX,20
23,2018-10-03,KLAX,7
00,2018-10-04,KLAX,9
